"ArtistID","ArtistName","SoundCloudFollowers","SpotifyListenerFollowerRatio","SpotifyMonthlyListeners","SpotifyPopularity","YoutubeChannelViews"
"471840","Animotion",,"6.205807107","152818","41",
"144593","Ekin Cheng",,"2.811559545","152842","49",
"101185","Jack Peñate","144","3.301095009","152844","43","1461152"
"187120","Eric Whitacre Singers",,"27.726646109","152857","46","16305718"
"584540","Hound Dog Taylor","60","4.521281316","152860","43","497447"
"1793","Nosowska",,"2.004327018","152860","50","32757"
"98994","D-Nox","131879","5.30221991","152863","43",
"95196","Harry J Allstars",,"20.806996053","152869","42",
"315057","Moosh & Twist","12558","2.567324322","152897","46","29358793"
"1025813","WhyNot Music",,"66.856143419","152900","43",
"1120368","Kwaku Asante","1681","20.986549547","152908","43",
"154120","Rubytates",,"3.40238964","152917","48","10762808"
"162426","Have Mercy",,"2.432659879","152917","47",
"210457","Sam Milby",,"2.454160315","152931","46",
"101403","Montreal",,"4.545895012","152933","48","3455204"
"572021","Wilma Archer","281","14.285047165","152950","44",
"3450252","Tavenchi",,"32.268565401","152953","50",
"3678104","Jomarijan",,"91.865465465","152956","48",
"572295","Belmont",,"2.839477983","152957","49","1355453"
"8559","Hurriganes","25","5.378423995","152957","48",
"387392","Ten Tonnes","987","3.292960172","152958","44","4071541"
"93150","Milkwish","4402","94.596165739","152962","43","86558"
"5270","BYNON","11999","41.166038751","152973","43",
"215513","The Icarus Account","3474","3.850878518","152980","44","8581868"
"318602","The Coup",,"3.113716391","152980","45","354060"
"1350499","Deborah Dworshipper",,"1.844467754","152982","51","4785574"
"490739","RVDY","23542","36.089171975","152982","45",
"530025","Grupo Dinastia Mendoza",,"56.807649462","152983","41",
"650362","Sakura Fujiwara","829","1.799369575","152986","47",
"248176","Banda Bostik",,"1.85527704","152988","46","14434287"
"164346","Darkan",,"56.97877095","152988","44","1237259"
"1658801","BRIANMIX",,"43.549957301","152991","49",
"437450","The Hacker","31251","5.338648894","152995","44","287784"
"472015","Gamma Ray","453","0.8008133698","153001","48",
"354714","Dan Truhitte",,"1048.082191781","153020","41",
"163192","Naiwen Yang",,"3.13261546","153022","46","18512550"
"459541","Ulf Leo Sommer",,"358.37470726","153026","48",
"213976","Dimitris Mitropanos","201","1.221163591","153035","51",
"1092820","Danieze Santiago",,"4.49804544","153037","48",
"187932","Maria Rodés","368","9.011010363","153043","48","338936"
"1375869","Coffee Shop Jazz Relax",,"15.608975013","153046","55",
"1584971","glass beach","1338","6.131399728","153052","50",
"3519028","Kora",,"39.743702934","153053","44","106549"
"189691","Johnny Cosmic",,"77.732859319","153056","44",
"111882","John Riddle",,"695.727272727","153060","44",
"471157","Moscow Soloists",,"251.763157895","153072","41",
"643654","Belkıs Özener",,"3.890297825","153091","48",
"1996","Bonnie McKee","6351","2.874354593","153091","49","59453135"
"410969","Bedroom Audio",,"1.591761195","153094","46","6079260"
"3593817","David Bume",,"2126.402777778","153101","42",
"323807","Austin Stone Worship","517","7.267229922","153106","47","20256930"
"409210","Counterparts",,"1.186082362","153109","52",
"58349","Lee Juck",,"5.605586879","153111","45","351043"
"508223","Steve Spiffler","691","10.033090885","153115","48","23606"
"889247","Guilherme Dantas",,"100.341415465","153121","43",
"1104583","Dayon",,"38.92323335","153124","44",
"3988343","Vee Dae",,"21875","153125","39",
"348436","Ashton Edminster","1370","12.127256889","153143","45","581354"
"334778","Benny Green","233","21.660067873","153180","40",
"727995","SWARM","11896","8.622593718","153189","46","1643856"
"125659","Pain of Salvation",,"1.582787478","153198","49",
"486381","CYA",,"37.139393939","153200","46",
"207966","FractaLL","339255","1.981427592","153202","45","1312981"
"1360557","420 Unlovable","503","14.555101653","153207","44",
"1330672","Gordon",,"569.557620818","153211","45",
"299542","The Honeydrippers",,"4.749465266","153213","42",
"1644198","Bob Juburi",,"132.67012987","153234","41",
"68455","Jessye Norman","69","4.717566652","153236","44","787232"
"1092771","Tusse",,"43.921180854","153241","43",
"473358","Leo Kottke",,"4.128920142","153249","46","1062280"
"915839","Dj.Frodo",,"7.135540345","153250","47",
"185633","Gaussian Curve",,"8.170496348","153254","44",
"82617","David Shifrin",,"136.974084004","153274","42",
"4006697","DJ Philipe Sestrem",,"383.195","153278","44",
"299446","Maria Lynn","4195","23.174780768","153278","45","5209"
"209377","Prok & Fitch","59984","6.309269015","153290","43","27963"
"213314","Jazz Liberatorz","2295","2.649717416","153310","45",
"638348","I Desideri",,"3.635518672","153328","48",
"196039","Domino",,"23.419734229","153329","42",
"52303","SCHALA",,"181.466272189","153339","43",
"154342","Racket County",,"6.147610648","153346","47","2346897"
"275743","Night Club","3396","4.828793652","153348","49","70254403"
"435420","Princess Ai",,"3.604842501","153350","44","41232045"
"435279","Nick Carter",,"1.0649375","153351","45","33262479"
"111931","DJ Kay Slay","764","4.807636842","153354","46","2836678"
"152455","Carneyval","68756","4.971408195","153358","44","3337685"
"3297594","Akari Kito",,"7.562426036","153366","47",
"210127","Eugenio Finardi","35","2.889179821","153375","44","986473"
"278382","Helena Vondráčková",,"8.263793103","153376","48",
"3409893","D-Hit",,"37.574228319","153378","44",
"8858","Lee Burridge","107714","3.338738817","153385","44",
"167195","Jack Mazzoni","5563","23.740752206","153389","47","575963"
"175341","Manuel Riva","4674","17.295264938","153409","44","3371792"
"4180883","Shurland Ayers",,"48.523086654","153430","42",
"60030","Octavian","20477","119.680187207","153430","44",
"1343291","That Kid","2690","7.861856938","153432","47","1229356"
"77501","Anelis Assumpção","2340","3.477766194","153446","48",
"238106","Jodie Harsh",,"75.515748031","153448","43",
"3714139","Mauvais Roger",,"1043.952380952","153461","45",
"425887","Anthony Inglis",,"1145.276119403","153467","44",
"453846","Nicole Croisille","2","6.035433381","153469","43","36128"
"131814","SEUNGRI",,"0.3667820152","153477","62",
"1628851","MC Madan",,"24.200409965","153479","50","89691"
"1206571","Maho G",,"11.21043021","153482","47",
"59401","Pidżama Porno",,"1.664956338","153484","50",
"660734","Aldy Maldini",,"1.331956401","153484","43","115315569"
"132671","8-Bit Arcade","129","4.811203059","153487","46","1145248"
"3735499","Anna Kúsmierska",,"1421.212962963","153491","42",
"127643","Stalley","27659","1.087300238","153492","47","25027666"
"17861","Ferenc Fricsay",,"71.25998143","153494","48","136348"
"468735","Belle and the Nursery Rhymes Band",,"20.21040158","153498","49","154502"
"1104800","Luxian",,"10.034448948","153507","52",
"208711","Hyphen Hyphen","5029","2.054209209","153509","44","21068728"
"72959","3 Composers",,"13.492529443","153518","43",
"14944","Alicia de Larrocha",,"10.106978275","153525","44","0"
"94761","Grupo Tentacion","3677","1.29096734","153527","48","4030"
"97045","Mad Zach","28025","9.549853828","153533","44","1451886"
"97045","Mad Zach","28025","9.549853828","153533","44","1451886"
"312964","Megaherz",,"1.069586965","153536","48","8543317"
"235198","DEEN",,"2.156569984","153537","45","113807336"
"432747","Mr. Lif","4692","4.544889441","153540","48",
"1375643","MC Reino","24","6.278745502","153553","48",
"437730","Henri Texier",,"5.229896802","153555","43",
"3481127","Rosko",,"799.78125","153558","42",
"299548","Fat White Family","1805","2.460599263","153566","45","1366209"
"1361858","Pivot Gang","7889","3.254593231","153581","45",
"512399","Sam Moore",,"82.129411765","153582","40",
"471465","Young Dubliners","81","3.896858825","153583","45","604427"
"119859","Caliban",,"1.024917586","153588","48","4336195"
"196268","J-Live","3333","5.240403971","153591","51",
"865213","Eight O",,"19.42972802","153592","47","43257596"
"507713","Vuk Mob","71","2.593728364","153598","49","323982586"
"299052","Funkerman","30748","9.873561741","153603","43","2711077"
"211231","Ivan","12113","93.88997555","153604","43",
"420032","Glimmer of Blooms","5585","10.031674504","153605","46","161187"
"211758","Havelin","205","15.781179371","153614","44","541784"
"167573","Young Zerka",,"6.54241908","153616","46","74641885"
"221732","Rogue Traders",,"7.298555682","153620","43",
"215631","Vacca",,"0.7651766815","153636","51","2504"
"1696632","Taniskaa Sanghvi",,"232.783333333","153637","43",
"281390","Army Of Lovers",,"7.90421318","153650","44","34752082"
"481192","Antonio Carlos & Jocafi","6","23.773789262","153650","45","143848"
"400239","Ramengvrl","5123","3.817540373","153656","53","4753011"
"1006030","MC Cego Abusado","52","2.7835214","153681","43",
"3528946","Tpl",,"15.11725359","153682","51",
"315664","The Fortunes",,"3.964810897","153684","43",
"6117","Jolyon Petch","44867","7.148472022","153685","44",
"846848","Vorssenn",,"206.568548387","153687","48",
"212932","Force M.D.'s",,"0.9820895713","153698","43",
"922296","Silver Jews",,"2.913001459","153722","48",
"1137431","Moore Kismet","20722","9.909495262","153726","43",
"319811","Commander Cody and His Lost Planet Airmen",,"13.784631938","153740","41","3310278"
"341909","Greyboy","1887","9.977610487","153745","45","6929572"
"153902","Hybrid","118","3.534413793","153747","46","247891827"
"91253","The Veils","2389","3.269120367","153750","44","2862650"
"472992","Avi Kaplan",,"1.839304726","153753","51","45159913"
"4110883","Dusty Tunez",,"172.952755906","153755","43",
"739716","The Man Who",,"8.96013986","153756","44","832205"
"234767","LaFee",,"2.594664822","153778","48","32543071"
"213313","Laurie Anderson",,"1.851314586","153785","47",
"627905","Julia Brennan","352","9.016768293","153790","45","9753272"
"156802","Catherine Feeny","2","14.527866994","153792","47","33561"
"29144","STUK","3057","3.109693465","153793","46","1241510888"
"130984","Rosa Passos",,"3.849448102","153797","46",
"478324","MERCE",,"998.844155844","153822","43",
"468977","Hecht",,"2.757582276","153840","50","19041230"
"164941","Adam Friedman","795","13.66681471","153861","43","385614"
"1131952","GOODY",,"3.077135372","153866","48",
"236287","Óscar Medina","125","1.880795511","153866","52","112271297"
"477989","Henry Casper",,"9617.0625","153873","41",
"322874","Ashley Park",,"121.930269414","153876","47",
"244811","Anna Vissi",,"3.115608107","153883","51","51780605"
"422647","Gabrielle Current","2246","37.561874542","153891","45","155515"
"1332244","Anthrés",,"9.144206774","153897","49","3700723"
"211871","Hiromi",,"0.9859889423","153904","47","1805333"
"497770","Anti-Funky",,"64.888279933","153915","43",
"136056","Vladimir Spivakov",,"135.133450395","153917","43",
"3817871","MC Rennan",,"5920.038461538","153921","42",
"1352899","the booyah! kids",,"18.946701132","153923","45","107326"
"88688","Aesthetic Perfection",,"2.803427364","153939","48","14431059"
"112049","clammbon",,"2.250617699","153940","46","6281503"
"1471585","Anke Richards",,"63.592317224","153957","49",
"558680","TEN","137679","0.5915566552","153968","48",
"388961","Matthew Nolan",,"55.627890173","153978","44",
"482419","Bugs","835","14.113840513","153982","45",
"470162","La Voce Strumentale",,"481.19375","153982","43",
"467928","Zikomo","47914","9.890994347","153983","43","192155"
"299342","Tutto Duran",,"8.293423816","153984","45","40990104"
"3207","Aste",,"4.842295597","153985","47","6238207"
"416364","Queen Ifrica","2133","2.04203798","153986","44","944387"
"3425014","Young Designer",,"41.195559123","153989","51",
"3592739","Nieman J",,"71.094644506","153991","47",
"934877","Renee Blair",,"23.772306267","153997","42","255022"
"53844","Dewi Lestari",,"1.906460838","154002","42",
"430205","Anna Leyne","211","230.550898204","154008","45",
"322757","Gündoğarken",,"28.970842739","154009","44",
"494802","N1NT3ND0","11","2.395358965","154012","47",
"315838","Wanfang",,"6.415337193","154013","45","4564700"
"207582","Imani Williams",,"30.09927692","154018","47","583"
"436674","Najwa Latif",,"3.169770553","154035","49","102979102"
"326188","Fake Pictures","59","103.870532704","154040","43",
"413492","Ernie Zakri",,"7.595158268","154045","47",
"209369","Infinity Ink","31181","7.413831272","154052","43","1040576"
"175507","The D.O.C.",,"0.551701416","154056","44",
"4172766","Myuk",,"45.500295334","154064","48","965510"
"485577","Glue Trip","6431","2.966116705","154069","46","19023583"
"3418824","Mun$",,"3423.777777778","154070","42",
"195685","Linet",,"1.996850659","154075","44","4342498"
"662605","VELVETEARS","26316","2.991166935","154078","49",
"1088535","mago",,"175.490888383","154081","41",
"406637","Lolita",,"1.910288994","154082","46",
"160507","Conjunto Clásico","10","3.93157465","154102","43","4966601"
"751496","NKSN","15","27.83724711","154107","43",
"173992","Bob & Earl",,"31.145715441","154109","42",
"106950","FWLR","3500","13.885034688","154110","46",
"308393","Oliver Wallace","8","18.170007074","154118","45","733003"
"212082","Opposite the Other","897","34.806233062","154122","44","857975"
"1331804","Slame",,"11.063599167","154127","47",
"884307","Erikthemc",,"30.987334138","154131","46","122388"
"3710297","Elli$D",,"2.93760125","154133","54",
"4383","The Sea The Sea","3","24.780707395","154136","42","326788"
"324285","CVIRO","10174","12.546764347","154137","45","164316"
"332002","Lis Sørensen",,"6.159726662","154141","46",
"116970","Rusty Clanton","3925","4.40703259","154158","45","7013186"
"117009","Tanzwut",,"3.224708761","154183","46","1096878"
"612244","Piti Fernández",,"3.286798405","154187","45","7497671"
"27470","Super3","94","16.037233489","154198","48","40122948"
"3558062","OCTO",,"55.367324955","154198","47",
"54525","Rickyxsan","68325","5.026370689","154199","43","266775"
"78229","Coyote Kisses","112356","5.003666688","154203","45","6467924"
"1449334","Jush.",,"820.324468085","154221","41",
"473353","Stan Bush",,"7.894701817","154223","45","11081243"
"206541","Parade of Lights","4901","5.351014744","154243","43","7523163"
"3697022","Florentine Keys",,"6706.434782609","154248","51",
"214027","Kate Winslet",,"24.468432741","154249","45",
"354094","Maxim Lany","5982","30.759521436","154259","42",
"704396","Xerxes","650","26.410717343","154265","45",
"3979219","ANML KNGDM",,"4407.6","154266","40",
"3739416","Big Rush",,"2614.830508475","154275","46",
"641022","Dj Decks",,"4.861784262","154279","50",
"526061","Show Me the Body","8221","3.076646993","154300","48","2678801"
"441939","Ingrid Fliter",,"106.785467128","154305","44",
"133580","YOG$","6542","37.536122598","154311","43",
"1386148","Nate Gordo",,"102.537541528","154319","50",
"773454","Kapla y Miky",,"49.84496124","154320","43","11016770"
"222155","La Felix","7453","34.75636118","154353","44","515705"
"429683","Dominica",,"84.208401528","154354","44",
"217286","Pattesutter","5627","6.012503408","154359","49","3599555"
"3719365","Beetlebug",,"10.188172398","154361","50","2074023"
"470592","The Rah Band","26","12.364706825","154361","43",
"89217","Harry Shotta","33114","6.094397726","154365","48","8087595"
"479868","Paradise Fears","4322","4.158719897","154380","46","17374920"
"117955","Anchor + Bell",,"63.404517454","154390","42","1200143"
"471464","Beoga","824","10.130708661","154392","43","1503856"
"1408291","Kidaki","44","14.523092842","154395","49",
"1349962","Cumbias Epcm",,"101.110674525","154396","44",
"173590","Łąki Łan",,"4.142964474","154400","47","1626204"
"731267","Francois Klark","225","31.174237836","154406","45","1647426"
"61083","Brambles","2582","7.63307468","154440","45",
"556480","J3NK!NS",,"40.707959937","154446","45",
"1425660","SCayos",,"213.330110497","154451","45",
"70166","Wise ""the Gold Pen""",,"2.592437186","154460","43","60831"
"477990","Peggy Harley",,"4543.352941176","154474","41",
